user_id,subscription_type,monthly_revenue,country,age,gender,device,plan_duration,subscribed_duration,start_month,clv
2383,Standard,10,United Kingdom,35,Female,Tablet,1 Month,514,5,5140
2384,Premium,14,Australia,30,Male,Smart TV,1 Month,514,7,7196
2385,Basic,14,Germany,30,Male,Tablet,1 Month,453,8,6342
2386,Premium,11,France,41,Female,Smartphone,1 Month,422,10,4642
2387,Basic,15,Brazil,39,Female,Smartphone,1 Month,330,11,4950
2388,Standard,14,Mexico,30,Male,Tablet,1 Month,361,12,5054
2389,Standard,12,Spain,36,Female,Smart TV,1 Month,391,11,4692
2390,Basic,11,Italy,33,Female,Smartphone,1 Month,391,11,4301
2391,Premium,11,Spain,35,Female,Tablet,1 Month,300,12,3300
2392,Basic,14,Spain,46,Male,Tablet,1 Month,391,11,5474
2393,Standard,12,United States,51,Female,Tablet,1 Month,484,7,5808
2394,Premium,13,Canada,42,Female,Smartphone,1 Month,575,5,7475
2395,Basic,13,United States,30,Female,Smart TV,1 Month,634,2,8242
2396,Basic,10,United States,45,Male,Smartphone,1 Month,255,10,2550
2397,Basic,15,Canada,27,Male,Smartphone,1 Month,374,10,5610
2398,Standard,10,United Kingdom,41,Male,Smart TV,1 Month,378,10,3780
2399,Premium,14,Australia,35,Male,Tablet,1 Month,349,10,4886
2400,Basic,10,Germany,30,Male,Laptop,1 Month,269,10,2690
2401,Basic,11,France,35,Female,Laptop,1 Month,387,10,4257
2402,Premium,12,Brazil,47,Female,Smartphone,1 Month,546,5,6552
2403,Standard,15,Mexico,41,Male,Laptop,1 Month,416,9,6240
2404,Standard,12,Spain,48,Female,Tablet,1 Month,446,9,5352
2405,Basic,12,Italy,32,Female,Smart TV,1 Month,516,6,6192
2406,Premium,13,Spain,35,Female,Smart TV,1 Month,319,8,4147
2407,Standard,11,Spain,31,Female,Smartphone,1 Month,435,8,4785
2408,Basic,12,United States,45,Female,Smartphone,1 Month,322,8,3864
2409,Standard,14,Canada,38,Female,Laptop,1 Month,609,3,8526
2410,Premium,12,United States,34,Male,Smartphone,1 Month,521,2,6252
2411,Basic,15,United States,37,Female,Smartphone,1 Month,637,2,9555
2412,Premium,12,Canada,27,Female,Smart TV,1 Month,551,1,6612
2413,Standard,13,United Kingdom,44,Female,Tablet,1 Month,464,7,6032
2414,Basic,10,Australia,46,Male,Smart TV,1 Month,356,7,3560
2415,Standard,14,Germany,37,Male,Smart TV,1 Month,473,7,6622
2416,Premium,14,France,44,Male,Tablet,1 Month,359,7,5026
2417,Basic,15,Brazil,29,Male,Smart TV,1 Month,478,7,7170
2418,Standard,13,Mexico,28,Female,Laptop,1 Month,362,7,4706
2419,Premium,14,Spain,50,Male,Smart TV,1 Month,479,7,6706
2420,Basic,13,Italy,39,Male,Laptop,1 Month,362,7,4706
2421,Premium,10,Spain,34,Female,Smart TV,1 Month,479,7,4790
2422,Basic,14,Spain,40,Male,Smart TV,1 Month,508,7,7112
2423,Standard,12,United States,30,Male,Laptop,1 Month,476,7,5712
2424,Standard,14,Canada,41,Female,Laptop,1 Month,359,7,5026
2425,Basic,12,United States,39,Male,Tablet,1 Month,443,7,5316
2426,Premium,15,United States,51,Male,Smartphone,1 Month,502,7,7530
2427,Basic,15,Canada,28,Female,Smartphone,1 Month,493,3,7395
2428,Standard,12,United Kingdom,30,Female,Tablet,1 Month,402,6,4824
2429,Premium,11,Australia,30,Female,Smartphone,1 Month,425,10,4675
2430,Basic,10,Germany,44,Female,Tablet,1 Month,451,8,4510
2431,Premium,12,France,29,Female,Smart TV,1 Month,333,8,3996
2432,Basic,11,Brazil,28,Female,Tablet,1 Month,329,8,3619
2433,Standard,10,Mexico,48,Male,Tablet,1 Month,442,8,4420
2434,Standard,11,Spain,42,Female,Smart TV,1 Month,436,8,4796
2435,Basic,14,Italy,39,Male,Smartphone,1 Month,399,6,5586
2436,Premium,14,Spain,44,Female,Smart TV,1 Month,300,9,4200
2437,Basic,11,Spain,49,Male,Smart TV,1 Month,415,9,4565
2438,Standard,12,United States,49,Female,Smart TV,1 Month,410,9,4920
2439,Premium,10,Canada,36,Female,Laptop,1 Month,288,9,2880
2440,Basic,14,United States,50,Female,Laptop,1 Month,434,9,6076
2441,Premium,10,United States,49,Female,Smartphone,1 Month,454,7,4540
2442,Basic,11,Canada,36,Male,Smartphone,1 Month,484,8,5324
2443,Standard,13,United Kingdom,28,Female,Laptop,1 Month,276,10,3588
2444,Standard,15,Australia,45,Female,Smartphone,1 Month,419,10,6285
2445,Basic,14,Germany,31,Female,Smartphone,1 Month,356,10,4984
2446,Premium,11,France,46,Male,Tablet,1 Month,415,10,4565
2447,Basic,14,Brazil,27,Male,Tablet,1 Month,412,10,5768
2448,Standard,13,Mexico,43,Male,Tablet,1 Month,409,10,5317
2449,Premium,10,Spain,51,Female,Smart TV,1 Month,315,10,3150
2450,Basic,13,Italy,47,Female,Smartphone,1 Month,257,10,3341
2451,Premium,15,Spain,48,Female,Tablet,1 Month,402,10,6030
2452,Basic,14,Spain,31,Female,Tablet,1 Month,458,4,6412
2453,Standard,15,United States,48,Female,Smartphone,1 Month,514,6,7710
2454,Standard,10,Canada,36,Male,Smartphone,1 Month,336,8,3360
2455,Basic,10,United States,38,Female,Tablet,1 Month,422,9,4220
2456,Premium,13,United States,39,Male,Smartphone,1 Month,244,11,3172
2457,Basic,11,Canada,48,Male,Tablet,1 Month,300,12,3300
2458,Standard,12,United Kingdom,30,Female,Smart TV,1 Month,361,12,4332
2459,Premium,12,Australia,30,Male,Smart TV,1 Month,361,12,4332
2460,Basic,15,Germany,35,Female,Smart TV,1 Month,214,12,3210
2461,Premium,13,France,41,Male,Laptop,1 Month,389,11,5057
2462,Basic,11,Brazil,40,Female,Smart TV,1 Month,242,11,2662
2463,Standard,10,Mexico,50,Male,Smart TV,1 Month,331,12,3310
2464,Standard,12,Spain,42,Female,Smartphone,1 Month,575,5,6900
2465,Basic,15,Italy,30,Male,Tablet,1 Month,606,3,9090
2466,Premium,12,Spain,34,Male,Laptop,1 Month,257,10,3084
2467,Basic,15,Spain,40,Female,Smartphone,1 Month,377,10,5655
2468,Standard,14,United States,47,Female,Smartphone,1 Month,409,10,5726
2469,Premium,12,Canada,36,Male,Laptop,1 Month,379,10,4548
2470,Basic,13,United States,50,Female,Tablet,1 Month,266,10,3458
2471,Basic,10,United States,46,Male,Smartphone,1 Month,386,10,3860
2472,Basic,14,Canada,27,Female,Tablet,1 Month,288,9,4032
2473,Standard,12,United Kingdom,39,Female,Laptop,1 Month,405,9,4860
2474,Premium,10,Australia,49,Male,Smart TV,1 Month,546,6,5460
2475,Basic,12,Germany,37,Female,Tablet,1 Month,547,5,6564
2476,Basic,13,France,28,Male,Tablet,1 Month,318,8,4134
2477,Premium,12,Brazil,40,Male,Laptop,1 Month,464,8,5568
2478,Standard,10,Mexico,47,Male,Tablet,1 Month,331,8,3310
2479,Standard,11,Spain,51,Female,Laptop,1 Month,448,8,4928
2480,Basic,13,Italy,47,Male,Laptop,1 Month,371,7,4823
2481,Premium,10,Spain,33,Female,Laptop,1 Month,578,5,5780
2482,Standard,13,Spain,37,Female,Laptop,1 Month,401,6,5213
2483,Basic,15,United States,42,Male,Laptop,1 Month,467,7,7005
2484,Standard,11,Canada,50,Female,Smart TV,1 Month,349,7,3839
2485,Premium,14,United States,47,Female,Tablet,1 Month,500,7,7000
2486,Basic,10,United States,40,Female,Smartphone,1 Month,354,7,3540
2487,Premium,11,Canada,35,Male,Smart TV,1 Month,500,7,5500
2488,Standard,11,United Kingdom,29,Female,Smartphone,1 Month,360,7,3960
2489,Basic,11,Australia,48,Female,Smartphone,1 Month,508,7,5588
2490,Standard,10,Germany,35,Male,Smart TV,1 Month,363,7,3630
2491,Premium,13,France,41,Female,Smartphone,1 Month,477,7,6201
2492,Basic,14,Brazil,29,Female,Laptop,1 Month,506,7,7084
2493,Standard,11,Mexico,33,Male,Smart TV,1 Month,475,7,5225
2494,Premium,12,Spain,36,Male,Smart TV,1 Month,359,7,4308
2495,Basic,15,Italy,43,Female,Laptop,1 Month,502,7,7530
2496,Premium,14,Spain,28,Female,Smart TV,1 Month,500,7,7000
2497,Basic,15,Spain,33,Female,Smart TV,1 Month,462,4,6930
2498,Standard,12,United States,38,Male,Laptop,1 Month,310,9,3720
2499,Standard,13,Canada,48,Female,Tablet,1 Month,364,12,4732
2500,Basic,15,United States,35,Female,Smart TV,1 Month,481,8,7215
